Familia,Tipo,FechaCompleta,Porcentaje,Valor,Dia,Hora,BajasEmisiones
No-Renovable,Cogeneración,2022-12-31T23:00:00.000Z,0.07067065771307957,19340.669,2022-12-31,23:00:00,false
No-Renovable,Cogeneración,2023-01-01T23:00:00.000Z,0.0858159613638939,33482.908,2023-01-01,23:00:00,false
No-Renovable,Cogeneración,2023-01-02T23:00:00.000Z,0.11284413058354084,45982.942,2023-01-02,23:00:00,false
No-Renovable,Cogeneración,2023-01-03T23:00:00.000Z,0.12564812171325995,48352.405,2023-01-03,23:00:00,false
No-Renovable,Cogeneración,2023-01-04T23:00:00.000Z,0.1196208505090412,48382.536,2023-01-04,23:00:00,false
No-Renovable,Cogeneración,2023-01-05T23:00:00.000Z,0.13049973914994334,44090.992,2023-01-05,23:00:00,false
No-Renovable,Cogeneración,2023-01-06T23:00:00.000Z,0.11284467276206614,30507.633,2023-01-06,23:00:00,false
No-Renovable,Cogeneración,2023-01-07T23:00:00.000Z,0.12433805420718584,29007.255,2023-01-07,23:00:00,false
No-Renovable,Cogeneración,2023-01-08T23:00:00.000Z,0.1388290724973395,43708.73,2023-01-08,23:00:00,false
No-Renovable,Cogeneración,2023-01-09T23:00:00.000Z,0.14312119072757887,50275.484,2023-01-09,23:00:00,false
No-Renovable,Cogeneración,2023-01-10T23:00:00.000Z,0.13118525298988692,47316.356,2023-01-10,23:00:00,false
No-Renovable,Cogeneración,2023-01-11T23:00:00.000Z,0.13948481583379874,49871.031,2023-01-11,23:00:00,false
No-Renovable,Cogeneración,2023-01-12T23:00:00.000Z,0.13021677684825583,47429.922,2023-01-12,23:00:00,false
No-Renovable,Cogeneración,2023-01-13T23:00:00.000Z,0.11301181010180553,34504.5,2023-01-13,23:00:00,false
No-Renovable,Cogeneración,2023-01-14T23:00:00.000Z,0.10949805166331898,30898.967,2023-01-14,23:00:00,false
No-Renovable,Cogeneración,2023-01-15T23:00:00.000Z,0.1093072548759308,30891.493,2023-01-15,23:00:00,false
No-Renovable,Cogeneración,2023-01-16T23:00:00.000Z,0.10689913353450267,28880.577,2023-01-16,23:00:00,false
No-Renovable,Cogeneración,2023-01-17T23:00:00.000Z,0.10391049176450379,30407.816,2023-01-17,23:00:00,false
No-Renovable,Cogeneración,2023-01-18T23:00:00.000Z,0.10519469476491011,31505.452,2023-01-18,23:00:00,false
No-Renovable,Cogeneración,2023-01-19T23:00:00.000Z,0.11970943346709362,42202.485,2023-01-19,23:00:00,false
No-Renovable,Cogeneración,2023-01-20T23:00:00.000Z,0.12233497835639576,36515.785,2023-01-20,23:00:00,false
No-Renovable,Cogeneración,2023-01-21T23:00:00.000Z,0.10531158000907226,31059.138,2023-01-21,23:00:00,false
No-Renovable,Cogeneración,2023-01-22T23:00:00.000Z,0.11290124073520307,37666.032,2023-01-22,23:00:00,false
No-Renovable,Cogeneración,2023-01-23T23:00:00.000Z,0.110510739689753,42035.87,2023-01-23,23:00:00,false
No-Renovable,Cogeneración,2023-01-24T23:00:00.000Z,0.1221067224740889,44156.583,2023-01-24,23:00:00,false
No-Renovable,Cogeneración,2023-01-25T23:00:00.000Z,0.12628768557470393,42710.298,2023-01-25,23:00:00,false
No-Renovable,Cogeneración,2023-01-26T23:00:00.000Z,0.11254956410848029,36406.729,2023-01-26,23:00:00,false
No-Renovable,Cogeneración,2023-01-27T23:00:00.000Z,0.10869761315838573,33656.328,2023-01-27,23:00:00,false
No-Renovable,Cogeneración,2023-01-28T23:00:00.000Z,0.10791266830998804,35841.101,2023-01-28,23:00:00,false
No-Renovable,Cogeneración,2023-01-29T23:00:00.000Z,0.1202273363447275,49309.792,2023-01-29,23:00:00,false
No-Renovable,Cogeneración,2023-01-30T23:00:00.000Z,0.1354129928290125,53861.74,2023-01-30,23:00:00,false
No-Renovable,Residuos no renovables,2022-12-31T23:00:00.000Z,0.012126343832442288,3318.656,2022-12-31,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-01T23:00:00.000Z,0.008549386421174436,3335.7235,2023-01-01,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-02T23:00:00.000Z,0.010002265744554662,4075.831,2023-01-02,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-03T23:00:00.000Z,0.010400078074145171,4002.199,2023-01-03,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-04T23:00:00.000Z,0.009887627281283598,3999.2065,2023-01-04,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-05T23:00:00.000Z,0.011608334383587429,3922.023,2023-01-05,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-06T23:00:00.000Z,0.013832123982410979,3739.524,2023-01-06,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-07T23:00:00.000Z,0.015782246892895122,3681.895,2023-01-07,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-08T23:00:00.000Z,0.01200141215280408,3778.506,2023-01-08,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-09T23:00:00.000Z,0.011017226554007987,3870.1215,2023-01-09,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-10T23:00:00.000Z,0.010941308699765758,3946.3495,2023-01-10,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-11T23:00:00.000Z,0.010732470417978458,3837.259,2023-01-11,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-12T23:00:00.000Z,0.010428084404435236,3798.3065,2023-01-12,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-13T23:00:00.000Z,0.012299310343664297,3755.1965,2023-01-13,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-14T23:00:00.000Z,0.012465246140996646,3517.535,2023-01-14,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-15T23:00:00.000Z,0.01160513599315796,3279.7455,2023-01-15,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-16T23:00:00.000Z,0.010956348198233799,2960.0395,2023-01-16,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-17T23:00:00.000Z,0.009955623718504693,2913.361,2023-01-17,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-18T23:00:00.000Z,0.009953393909549616,2981.0075,2023-01-18,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-19T23:00:00.000Z,0.009551020650254073,3367.1265,2023-01-19,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-20T23:00:00.000Z,0.0111164525679988,3318.1515,2023-01-20,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-21T23:00:00.000Z,0.009579242385369828,2825.169,2023-01-21,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-22T23:00:00.000Z,0.007409205820147835,2471.854,2023-01-22,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-23T23:00:00.000Z,0.006982550247396117,2656.0095,2023-01-23,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-24T23:00:00.000Z,0.007576101385723626,2739.6915,2023-01-24,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-25T23:00:00.000Z,0.007366672107456628,2491.397,2023-01-25,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-26T23:00:00.000Z,0.008130220039034401,2629.9055,2023-01-26,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-27T23:00:00.000Z,0.007797516328636699,2414.3655,2023-01-27,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-28T23:00:00.000Z,0.008179489842634682,2716.659,2023-01-28,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-29T23:00:00.000Z,0.007897897726674466,3239.2275,2023-01-29,23:00:00,false
No-Renovable,Residuos no renovables,2023-01-30T23:00:00.000Z,0.009608797688499966,3821.986,2023-01-30,23:00:00,false
No-Renovable,Generación no renovable,2022-12-31T23:00:00.000Z,1.0,273673.25600000005,2022-12-31,23:00:00,false
No-Renovable,Generación no renovable,2023-01-01T23:00:00.000Z,1.0,390171.0995,2023-01-01,23:00:00,false
No-Renovable,Generación no renovable,2023-01-02T23:00:00.000Z,1.0,407490.77300000004,2023-01-02,23:00:00,false
No-Renovable,Generación no renovable,2023-01-03T23:00:00.000Z,1.0,384823.93799999997,2023-01-03,23:00:00,false
No-Renovable,Generación no renovable,2023-01-04T23:00:00.000Z,1.0,404465.7415,2023-01-04,23:00:00,false
No-Renovable,Generación no renovable,2023-01-05T23:00:00.000Z,1.0,337862.683,2023-01-05,23:00:00,false
No-Renovable,Generación no renovable,2023-01-06T23:00:00.000Z,1.0,270350.671,2023-01-06,23:00:00,false
No-Renovable,Generación no renovable,2023-01-07T23:00:00.000Z,1.0,233293.46100000004,2023-01-07,23:00:00,false
No-Renovable,Generación no renovable,2023-01-08T23:00:00.000Z,1.0,314838.45,2023-01-08,23:00:00,false
No-Renovable,Generación no renovable,2023-01-09T23:00:00.000Z,1.0,351279.10650000005,2023-01-09,23:00:00,false
No-Renovable,Generación no renovable,2023-01-10T23:00:00.000Z,1.0,360683.4985,2023-01-10,23:00:00,false
No-Renovable,Generación no renovable,2023-01-11T23:00:00.000Z,1.0,357537.34700000007,2023-01-11,23:00:00,false
No-Renovable,Generación no renovable,2023-01-12T23:00:00.000Z,1.0,364238.18149999995,2023-01-12,23:00:00,false
No-Renovable,Generación no renovable,2023-01-13T23:00:00.000Z,1.0,305317.6475,2023-01-13,23:00:00,false
No-Renovable,Generación no renovable,2023-01-14T23:00:00.000Z,1.0,282187.36799999996,2023-01-14,23:00:00,false
No-Renovable,Generación no renovable,2023-01-15T23:00:00.000Z,1.0,282611.5525,2023-01-15,23:00:00,false
No-Renovable,Generación no renovable,2023-01-16T23:00:00.000Z,1.0,270166.61449999997,2023-01-16,23:00:00,false
No-Renovable,Generación no renovable,2023-01-17T23:00:00.000Z,1.0,292634.70399999997,2023-01-17,23:00:00,false
No-Renovable,Generación no renovable,2023-01-18T23:00:00.000Z,1.0,299496.58650000003,2023-01-18,23:00:00,false
No-Renovable,Generación no renovable,2023-01-19T23:00:00.000Z,1.0,352541.0135,2023-01-19,23:00:00,false
No-Renovable,Generación no renovable,2023-01-20T23:00:00.000Z,1.0,298490.14149999997,2023-01-20,23:00:00,false
No-Renovable,Generación no renovable,2023-01-21T23:00:00.000Z,1.0,294926.14199999993,2023-01-21,23:00:00,false
No-Renovable,Generación no renovable,2023-01-22T23:00:00.000Z,1.0,333619.29199999996,2023-01-22,23:00:00,false
No-Renovable,Generación no renovable,2023-01-23T23:00:00.000Z,1.0,380378.1434999999,2023-01-23,23:00:00,false
No-Renovable,Generación no renovable,2023-01-24T23:00:00.000Z,1.0,361622.8665,2023-01-24,23:00:00,false
No-Renovable,Generación no renovable,2023-01-25T23:00:00.000Z,1.0,338198.438,2023-01-25,23:00:00,false
No-Renovable,Generación no renovable,2023-01-26T23:00:00.000Z,1.0,323472.85650000005,2023-01-26,23:00:00,false
No-Renovable,Generación no renovable,2023-01-27T23:00:00.000Z,1.0,309632.6315,2023-01-27,23:00:00,false
No-Renovable,Generación no renovable,2023-01-28T23:00:00.000Z,1.0,332130.616,2023-01-28,23:00:00,false
No-Renovable,Generación no renovable,2023-01-29T23:00:00.000Z,1.0,410137.93950000004,2023-01-29,23:00:00,false
No-Renovable,Generación no renovable,2023-01-30T23:00:00.000Z,1.0,397759.02499999997,2023-01-30,23:00:00,false
Demanda,Consumos en bombeo,2022-12-31T23:00:00.000Z,0.10341328492996944,-65428.656,2022-12-31,23:00:00,false
Demanda,Consumos en bombeo,2023-01-01T23:00:00.000Z,0.02575302351895337,-18491.658,2023-01-01,23:00:00,false
Demanda,Consumos en bombeo,2023-01-02T23:00:00.000Z,0.01879230796343154,-13851.33,2023-01-02,23:00:00,false
Demanda,Consumos en bombeo,2023-01-03T23:00:00.000Z,0.02028370470689598,-14477.742,2023-01-03,23:00:00,false
Demanda,Consumos en bombeo,2023-01-04T23:00:00.000Z,0.015284134348273557,-10517.696,2023-01-04,23:00:00,false
Demanda,Consumos en bombeo,2023-01-05T23:00:00.000Z,0.017190231958637815,-11717.905,2023-01-05,23:00:00,false
Demanda,Consumos en bombeo,2023-01-06T23:00:00.000Z,0.0685838829367327,-53236.298,2023-01-06,23:00:00,false
Demanda,Consumos en bombeo,2023-01-07T23:00:00.000Z,0.08478210173573832,-70012.024,2023-01-07,23:00:00,false
Demanda,Consumos en bombeo,2023-01-08T23:00:00.000Z,0.03956089188812781,-34322.266,2023-01-08,23:00:00,false
Demanda,Consumos en bombeo,2023-01-09T23:00:00.000Z,0.02068868827489612,-16999.828,2023-01-09,23:00:00,false
Demanda,Consumos en bombeo,2023-01-10T23:00:00.000Z,0.03652143206460851,-28944.257,2023-01-10,23:00:00,false
Demanda,Consumos en bombeo,2023-01-11T23:00:00.000Z,0.022665078458316966,-17529.262,2023-01-11,23:00:00,false
Demanda,Consumos en bombeo,2023-01-12T23:00:00.000Z,0.03068708744840434,-23980.066,2023-01-12,23:00:00,false
Demanda,Consumos en bombeo,2023-01-13T23:00:00.000Z,0.025477832432990996,-18967.368,2023-01-13,23:00:00,false
Demanda,Consumos en bombeo,2023-01-14T23:00:00.000Z,0.08072632692743273,-65262.216,2023-01-14,23:00:00,false
Demanda,Consumos en bombeo,2023-01-15T23:00:00.000Z,0.04417510161217804,-39731.872,2023-01-15,23:00:00,false
Demanda,Consumos en bombeo,2023-01-16T23:00:00.000Z,0.05268259343544268,-44867.713,2023-01-16,23:00:00,false
Demanda,Consumos en bombeo,2023-01-17T23:00:00.000Z,0.04448589711488236,-38682.506,2023-01-17,23:00:00,false
Demanda,Consumos en bombeo,2023-01-18T23:00:00.000Z,0.026864282072448554,-24793.667,2023-01-18,23:00:00,false
Demanda,Consumos en bombeo,2023-01-19T23:00:00.000Z,0.03582895447167383,-31982.941,2023-01-19,23:00:00,false
Demanda,Consumos en bombeo,2023-01-20T23:00:00.000Z,0.052545199705106044,-44068.598,2023-01-20,23:00:00,false
Demanda,Consumos en bombeo,2023-01-21T23:00:00.000Z,0.05497543731433817,-50925.156,2023-01-21,23:00:00,false
Demanda,Consumos en bombeo,2023-01-22T23:00:00.000Z,0.0316145391305581,-30318.46,2023-01-22,23:00:00,false
Demanda,Consumos en bombeo,2023-01-23T23:00:00.000Z,0.01855947271446842,-16598.364,2023-01-23,23:00:00,false
Demanda,Consumos en bombeo,2023-01-24T23:00:00.000Z,0.012092154014848207,-10627.832,2023-01-24,23:00:00,false
Demanda,Consumos en bombeo,2023-01-25T23:00:00.000Z,0.01634468869690571,-15659.086,2023-01-25,23:00:00,false
Demanda,Consumos en bombeo,2023-01-26T23:00:00.000Z,0.03377725865408004,-33934.68,2023-01-26,23:00:00,false
Demanda,Consumos en bombeo,2023-01-27T23:00:00.000Z,0.039241057191157225,-36779.546,2023-01-27,23:00:00,false
Demanda,Consumos en bombeo,2023-01-28T23:00:00.000Z,0.049598928978050294,-43149.128,2023-01-28,23:00:00,false
Demanda,Consumos en bombeo,2023-01-29T23:00:00.000Z,0.013717272687902689,-11774.031,2023-01-29,23:00:00,false
Demanda,Consumos en bombeo,2023-01-30T23:00:00.000Z,0.011893004130645871,-11013.961,2023-01-30,23:00:00,false
Demanda,Saldo I. internacionales,2022-12-31T23:00:00.000Z,0.019202096679694736,12148.994,2022-12-31,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-01T23:00:00.000Z,0.04410406614365559,-31668.41,2023-01-01,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-02T23:00:00.000Z,0.02486108028108048,-18324.467,2023-01-02,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-03T23:00:00.000Z,0.0433458655415095,30938.641,2023-01-03,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-04T23:00:00.000Z,0.010581090040718572,7281.321,2023-01-04,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-05T23:00:00.000Z,0.06081739631778198,-41456.827,2023-01-05,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-06T23:00:00.000Z,0.03170061349109648,-24606.704,2023-01-06,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-07T23:00:00.000Z,0.04699643383560099,-38809.081,2023-01-07,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-08T23:00:00.000Z,0.058710807433793366,-50936.363,2023-01-08,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-09T23:00:00.000Z,0.03725503459881016,-30612.341,2023-01-09,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-10T23:00:00.000Z,0.0018922410646581257,1499.654,2023-01-10,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-11T23:00:00.000Z,0.008382630715304628,6483.16,2023-01-11,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-12T23:00:00.000Z,0.0029950476526286753,2340.445,2023-01-12,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-13T23:00:00.000Z,0.032620305513165006,-24284.693,2023-01-13,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-14T23:00:00.000Z,0.041292631356759264,-33382.525,2023-01-14,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-15T23:00:00.000Z,0.03874967964831791,-34852.151,2023-01-15,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-16T23:00:00.000Z,0.004678890722974037,-3984.829,2023-01-16,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-17T23:00:00.000Z,0.00936500066914852,-8143.293,2023-01-17,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-18T23:00:00.000Z,0.04778755683115573,-44104.241,2023-01-18,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-19T23:00:00.000Z,0.04220616277212207,-37675.596,2023-01-19,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-20T23:00:00.000Z,0.04656912402975129,-39056.584,2023-01-20,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-21T23:00:00.000Z,0.09691740696637259,-89777.077,2023-01-21,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-22T23:00:00.000Z,0.06090727282908294,-58410.3,2023-01-22,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-23T23:00:00.000Z,0.022408741242572253,-20040.895,2023-01-23,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-24T23:00:00.000Z,0.026554416783740906,-23338.76,2023-01-24,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-25T23:00:00.000Z,0.059505702733275476,-57009.646,2023-01-25,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-26T23:00:00.000Z,0.06718542747788853,-67498.55,2023-01-26,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-27T23:00:00.000Z,0.07977022385262707,-74766.401,2023-01-27,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-28T23:00:00.000Z,0.06450610959769568,-56117.792,2023-01-28,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-29T23:00:00.000Z,0.025610166892330394,-21982.132,2023-01-29,23:00:00,false
Demanda,Saldo I. internacionales,2023-01-30T23:00:00.000Z,0.056761144040515306,-52565.779,2023-01-30,23:00:00,false
Demanda,Demanda en b.c.,2022-12-31T23:00:00.000Z,1.0,501833.701,2022-12-31,23:00:00,false
Demanda,Demanda en b.c.,2023-01-01T23:00:00.000Z,1.0,617718.194,2023-01-01,23:00:00,false
Demanda,Demanda en b.c.,2023-01-02T23:00:00.000Z,1.0,672722.853,2023-01-02,23:00:00,false
Demanda,Demanda en b.c.,2023-01-03T23:00:00.000Z,1.0,684806.731,2023-01-03,23:00:00,false
Demanda,Demanda en b.c.,2023-01-04T23:00:00.000Z,1.0,667109.305,2023-01-04,23:00:00,false
Demanda,Demanda en b.c.,2023-01-05T23:00:00.000Z,1.0,575311.204,2023-01-05,23:00:00,false
Demanda,Demanda en b.c.,2023-01-06T23:00:00.000Z,1.0,620535.693,2023-01-06,23:00:00,false
Demanda,Demanda en b.c.,2023-01-07T23:00:00.000Z,1.0,608145.5750000001,2023-01-07,23:00:00,false
Demanda,Demanda en b.c.,2023-01-08T23:00:00.000Z,1.0,697063.435,2023-01-08,23:00:00,false
Demanda,Demanda en b.c.,2023-01-09T23:00:00.000Z,1.0,726472.416,2023-01-09,23:00:00,false
Demanda,Demanda en b.c.,2023-01-10T23:00:00.000Z,1.0,734639.472,2023-01-10,23:00:00,false
Demanda,Demanda en b.c.,2023-01-11T23:00:00.000Z,1.0,738345.461,2023-01-11,23:00:00,false
Demanda,Demanda en b.c.,2023-01-12T23:00:00.000Z,1.0,733478.186,2023-01-12,23:00:00,false
Demanda,Demanda en b.c.,2023-01-13T23:00:00.000Z,1.0,657961.407,2023-01-13,23:00:00,false
Demanda,Demanda en b.c.,2023-01-14T23:00:00.000Z,1.0,611148.341,2023-01-14,23:00:00,false
Demanda,Demanda en b.c.,2023-01-15T23:00:00.000Z,1.0,750249.738,2023-01-15,23:00:00,false
Demanda,Demanda en b.c.,2023-01-16T23:00:00.000Z,1.0,753955.969,2023-01-16,23:00:00,false
Demanda,Demanda en b.c.,2023-01-17T23:00:00.000Z,1.0,775893.775,2023-01-17,23:00:00,false
Demanda,Demanda en b.c.,2023-01-18T23:00:00.000Z,1.0,785127.3030000001,2023-01-18,23:00:00,false
Demanda,Demanda en b.c.,2023-01-19T23:00:00.000Z,1.0,753339.2,2023-01-19,23:00:00,false
Demanda,Demanda en b.c.,2023-01-20T23:00:00.000Z,1.0,672429.444,2023-01-20,23:00:00,false
Demanda,Demanda en b.c.,2023-01-21T23:00:00.000Z,1.0,644921.153,2023-01-21,23:00:00,false
Demanda,Demanda en b.c.,2023-01-22T23:00:00.000Z,1.0,781546.1799999999,2023-01-22,23:00:00,false
Demanda,Demanda en b.c.,2023-01-23T23:00:00.000Z,1.0,821055.295,2023-01-23,23:00:00,false
Demanda,Demanda en b.c.,2023-01-24T23:00:00.000Z,1.0,810969.9450000001,2023-01-24,23:00:00,false
Demanda,Demanda en b.c.,2023-01-25T23:00:00.000Z,1.0,812716.023,2023-01-25,23:00:00,false
Demanda,Demanda en b.c.,2023-01-26T23:00:00.000Z,1.0,801794.112,2023-01-26,23:00:00,false
Demanda,Demanda en b.c.,2023-01-27T23:00:00.000Z,1.0,714180.1529999999,2023-01-27,23:00:00,false
Demanda,Demanda en b.c.,2023-01-28T23:00:00.000Z,1.0,671427.042,2023-01-28,23:00:00,false
Demanda,Demanda en b.c.,2023-01-29T23:00:00.000Z,1.0,790823.8219999999,2023-01-29,23:00:00,false
Demanda,Demanda en b.c.,2023-01-30T23:00:00.000Z,1.0,798927.897,2023-01-30,23:00:00,false
